C,SETP.WORLD,DVD_DISPATCHREGIONSUM,AEMO,PUBLIC,2025/02/20,09:44:00,001740008640062,MONTHLY_ARCHIVE,001740008640062
I,DISPATCH,REGIONSUM,8,SETTLEMENTDATE,RUNNO,REGIONID,DISPATCHINTERVAL,INTERVENTION,TOTALDEMAND,AVAILABLEGENERATION,AVAILABLELOAD,DEMANDFORECAST,DISPATCHABLEGENERATION,DISPATCHABLELOAD,NETINTERCHANGE,EXCESSGENERATION,LOWER5MINDISPATCH,LOWER5MINIMPORT,LOWER5MINLOCALDISPATCH,LOWER5MINLOCALPRICE,LOWER5MINLOCALREQ,LOWER5MINPRICE,LOWER5MINREQ,LOWER5MINSUPPLYPRICE,LOWER60SECDISPATCH,LOWER60SECIMPORT,LOWER60SECLOCALDISPATCH,LOWER60SECLOCALPRICE,LOWER60SECLOCALREQ,LOWER60SECPRICE,LOWER60SECREQ,LOWER60SECSUPPLYPRICE,LOWER6SECDISPATCH,LOWER6SECIMPORT,LOWER6SECLOCALDISPATCH,LOWER6SECLOCALPRICE,LOWER6SECLOCALREQ,LOWER6SECPRICE,LOWER6SECREQ,LOWER6SECSUPPLYPRICE,RAISE5MINDISPATCH,RAISE5MINIMPORT,RAISE5MINLOCALDISPATCH,RAISE5MINLOCALPRICE,RAISE5MINLOCALREQ,RAISE5MINPRICE,RAISE5MINREQ,RAISE5MINSUPPLYPRICE,RAISE60SECDISPATCH,RAISE60SECIMPORT,RAISE60SECLOCALDISPATCH,RAISE60SECLOCALPRICE,RAISE60SECLOCALREQ,RAISE60SECPRICE,RAISE60SECREQ,RAISE60SECSUPPLYPRICE,RAISE6SECDISPATCH,RAISE6SECIMPORT,RAISE6SECLOCALDISPATCH,RAISE6SECLOCALPRICE,RAISE6SECLOCALREQ,RAISE6SECPRICE,RAISE6SECREQ,RAISE6SECSUPPLYPRICE,AGGEGATEDISPATCHERROR,AGGREGATEDISPATCHERROR,LASTCHANGED,INITIALSUPPLY,CLEAREDSUPPLY,LOWERREGIMPORT,LOWERREGLOCALDISPATCH,LOWERREGLOCALREQ,LOWERREGREQ,RAISEREGIMPORT,RAISEREGLOCALDISPATCH,RAISEREGLOCALREQ,RAISEREGREQ,RAISE5MINLOCALVIOLATION,RAISEREGLOCALVIOLATION,RAISE60SECLOCALVIOLATION,RAISE6SECLOCALVIOLATION,LOWER5MINLOCALVIOLATION,LOWERREGLOCALVIOLATION,LOWER60SECLOCALVIOLATION,LOWER6SECLOCALVIOLATION,RAISE5MINVIOLATION,RAISEREGVIOLATION,RAISE60SECVIOLATION,RAISE6SECVIOLATION,LOWER5MINVIOLATION,LOWERREGVIOLATION,LOWER60SECVIOLATION,LOWER6SECVIOLATION,RAISE6SECACTUALAVAILABILITY,RAISE60SECACTUALAVAILABILITY,RAISE5MINACTUALAVAILABILITY,RAISEREGACTUALAVAILABILITY,LOWER6SECACTUALAVAILABILITY,LOWER60SECACTUALAVAILABILITY,LOWER5MINACTUALAVAILABILITY,LOWERREGACTUALAVAILABILITY,LORSURPLUS,LRCSURPLUS,TOTALINTERMITTENTGENERATION,DEMAND_AND_NONSCHEDGEN,UIGF,SEMISCHEDULE_CLEAREDMW,SEMISCHEDULE_COMPLIANCEMW,SS_SOLAR_UIGF,SS_WIND_UIGF,SS_SOLAR_CLEAREDMW,SS_WIND_CLEAREDMW,SS_SOLAR_COMPLIANCEMW,SS_WIND_COMPLIANCEMW,WDR_INITIALMW,WDR_AVAILABLE,WDR_DISPATCHED,SS_SOLAR_AVAILABILITY,SS_WIND_AVAILABILITY,RAISE1SECLOCALDISPATCH,LOWER1SECLOCALDISPATCH,RAISE1SECACTUALAVAILABILITY,LOWER1SECACTUALAVAILABILITY,BDU_ENERGY_STORAGE,BDU_MIN_AVAIL,BDU_MAX_AVAIL,BDU_CLEAREDMW_GEN,BDU_CLEAREDMW_LOAD
D,DISPATCH,REGIONSUM,8,"2025/01/25 08:35:00",1,TAS1,20250125055,0,1021.47,1918.83983,0,1,595.46,0,-426.01,0,,,0,,,,,,,,56.76,,,,,,,,0,,,,,,,,5,,,,,,,,38.44,,,,,,,,38.44,,,,,,,3.04658,"2025/01/25 08:30:06",1017.427,1021.47,,50,,,,50,,,,,,,,,,,,,,,,,,,194.46383,220.78974,136.17806,155.17806,96.678571,158.488607,119.179204,102.82194,,,31.53078,1053.00078,156.83983,156.83983,0,0,156.83983,0,156.83983,0,0,0,0,0,0,156.83983,0,0,4,0,,0,0,0,0
D,DISPATCH,REGIONSUM,8,"2025/01/25 08:35:00",1,VIC1,20250125055,0,3530.64,9169.6631,668,-11,3481.77,0,-48.87,0,,,99,,,,,,,,164.98,,,,,,,,113.72,,,,,,,,115.48,,,,,,,,120,,,,,,,,117.92,,,,,,,0,"2025/01/25 08:30:06",3651.5044,3558.67,,139,,,,120,,,,,,,,,,,,,,,,,,,747.75,723.75,708,280.59375,301.975102,302.975102,302.975102,530.9999,,,5.881,3564.551,1007.6631,938.33294,165.79838,982.1181,25.545,912.78794,25.545,165.79838,0,0,0,0,982.1181,25.545,50.27,2,203.75,232,,668,234,0,0
D,DISPATCH,REGIONSUM,8,"2025/01/25 08:40:00",1,NSW1,20250125056,0,5389.34,15628.93782,784,-32,6534.91,745.96,399.61,0,,,4,,,,,,,,8,,,,,,,,7,,,,,,,,95,,,,,,,,81,,,,,,,,62,,,,,,,0,"2025/01/25 08:35:06",6186.92187,6174.1,,27,,,,46,,,,,,,,,,,,,,,,,,,488,382,651,204.579487,15.00012,16.00012,12.00012,34.32097,,,80.95517,6255.05517,3927.43782,3447.09942,2322.32349,3554.03751,373.40031,3135.71111,311.38831,2187.74509,134.5784,0,0,0,3553.53751,373.40031,50,0,133,21.00012,,119,138,0,80.95634
D,DISPATCH,REGIONSUM,8,"2025/01/25 08:40:00",1,QLD1,20250125056,0,5670.92,11393.89114,894,-1,6553.05,576,306.14,0,,,93,,,,,,,,79,,,,,,,,53,,,,,,,,68,,,,,,,,183,,,,,,,,135,,,,,,,-27.51923,"2025/01/25 08:35:06",6270.71916,6264.66,,1,,,,11,,,,,,,,,,,,,,,,,,,309,359.222222,274,360,192.77193,196.280702,196.280702,195,,,46.4,6311.06,2830.59114,2493.19442,167.77253,2305.1787,525.41244,1967.78198,525.41244,167.77253,0,0,1,0,2278.4787,525.41244,0,0,137,106,,406,346,0,88
D,DISPATCH,REGIONSUM,8,"2025/01/25 08:40:00",1,SA1,20250125056,0,926.94,2260.60911,401,-12,858.08,0,-68.86,0,,,62.95,,,,,,,,73.03,,,,,,,,61,,,,,,,,104,,,,,,,,104,,,,,,,,100.56,,,,,,,0,"2025/01/25 08:35:06",960.54958,934.28,,57,,,,0,,,,,,,,,,,,,,,,,,,295,294,242,116,259,261,261,378,,,0,934.28,826.60911,776.07892,31,427.13581,399.4733,418.39481,357.68411,30,1,0,0,0,427.13581,399.4733,34.1,7,285,252,,401,151,0,0
D,DISPATCH,REGIONSUM,8,"2025/01/25 08:40:00",1,TAS1,20250125056,0,1030.37,1940.52329,0,1,604.61,0,-425.76,0,,,0,,,,,,,,57.02,,,,,,,,0,,,,,,,,5,,,,,,,,45.17,,,,,,,,45.17,,,,,,,4.88712,"2025/01/25 08:35:06",1024.47986,1030.37,,50,,,,50,,,,,,,,,,,,,,,,,,,194.46383,233.566124,149.01471,166.603619,94.726172,145.651957,106.299622,89.98529,,,26.31421,1056.68421,178.52329,178.52329,0,0,178.52329,0,178.52329,0,0,0,0,0,0,178.52329,0,0,4,0,,0,0,0,0
D,DISPATCH,REGIONSUM,8,"2025/01/25 08:40:00",1,VIC1,20250125056,0,3550.55,9139.39394,668,-14,3449.77,17,-117.78,0,,,113,,,,,,,,178.98,,,,,,,,150.84,,,,,,,,164.83,,,,,,,,156.73,,,,,,,,103,,,,,,,0,"2025/01/25 08:35:06",3680.23424,3597.02,,75,,,,113,,,,,,,,,,,,,,,,,,,750,738,702,244.59375,316.975002,319.975002,319.975002,500,,,5.243,3602.263,965.39394,949.77404,493.17718,941.67094,23.723,926.05104,23.723,493.17718,0,0,0,0,941.67094,23.723,54,2,207,224,,668,246,0,17
D,DISPATCH,REGIONSUM,8,"2025/01/25 08:45:00",1,NSW1,20250125057,0,5421.58,15666.79228,784,-30,6549.15,707,420.57,0,,,29,,,,,,,,33,,,,,,,,32,,,,,,,,106,,,,,,,,89,,,,,,,,58,,,,,,,27.17761,"2025/01/25 08:40:12",6203.49142,6164.19,,15,,,,43.23,,,,,,,,,,,,,,,,,,,518,412,681,158.79957,81.75822,82.75822,78.75822,58,,,80.16317,6244.35317,3965.29228,3451.62797,2299.62355,3631.57199,333.72029,3159.10668,292.52129,2172.38775,127.2358,0,0,0,3631.07199,333.72029,32.78,0,163,68,,119,138,0,42
D,DISPATCH,REGIONSUM,8,"2025/01/25 08:45:00",1,QLD1,20250125057,0,5680.46,11354.94812,894,0,6525.79,586,259.34,0,,,1,,,,,,,,79,,,,,,,,49,,,,,,,,60.75,,,,,,,,222,,,,,,,,175,,,,,,,-23.51101,"2025/01/25 08:40:12",6296.10889,6283.52,,47,,,,40.77,,,,,,,,,,,,,,,,,,,428,556.333333,357,481.962589,189.667767,192.299346,192.299346,244,,,53.3,6336.82,2791.61712,2465.50594,162.56133,2308.00789,483.60923,1981.89671,483.60923,162.56133,0,0,1,0,2281.33889,483.60923,0,0,159,104,,406,346,0,98
D,DISPATCH,REGIONSUM,8,"2025/01/25 08:45:00",1,SA1,20250125057,0,883.82,2236.16984,400,-11,843.18,0,-40.64,0,,,64,,,,,,,,64,,,,,,,,62,,,,,,,,103,,,,,,,,87,,,,,,,,80.74,,,,,,,1.94821,"2025/01/25 08:40:12",903.48868,891.4,,40,,,,0,,,,,,,,,,,,,,,,,,,295,294,241,115,263,265,265,146,,,0,891.4,803.16984,761.17884,31,388.4139,414.75594,374.1099,387.06894,30,1,0,0,0,388.4139,414.75594,34,7,285,256,,400,150,0,0
D,DISPATCH,REGIONSUM,8,"2025/01/25 08:45:00",1,TAS1,20250125057,0,1030.88,1929.31448,0,1,604.57,0,-426.31,0,,,0,,,,,,,,56.46,,,,,,,,0,,,,,,,,5,,,,,,,,36.07,,,,,,,,36.07,,,,,,,3.08265,"2025/01/25 08:40:12",1026.79907,1030.88,,50,,,,50,,,,,,,,,,,,,,,,,,,194.46383,222.248529,137.64373,156.64373,96.678571,151.022937,105.708632,101.35627,,,25.05756,1055.93756,167.31448,167.31448,0,0,167.31448,0,167.31448,0,0,0,0,0,0,167.31448,0,0,4,0,,0,0,0,0
D,DISPATCH,REGIONSUM,8,"2025/01/25 08:45:00",1,VIC1,20250125057,0,3520.3,9152.93658,668,-16,3405.6,9,-123.71,0,,,172.94,,,,,,,,156.84,,,,,,,,124.29,,,,,,,,143,,,,,,,,116.04,,,,,,,,85,,,,,,,0.03604,"2025/01/25 08:40:12",3578.97639,3558.3,,58,,,,86,,,,,,,,,,,,,,,,,,,791,787,745,270.75,288,291,291,460.21528,,,4.305,3562.605,969.93658,905.59579,455.04908,949.80358,20.133,885.46279,20.133,455.04908,0,0,0,0,949.80358,20.133,71,2,244,230,,668,255,0,9
D,DISPATCH,REGIONSUM,8,"2025/01/25 08:50:00",1,NSW1,20250125058,0,5363.08,15691.66744,784,-32,6605.74,757,485.67,0,,,4,,,,,,,,8,,,,,,,,7,,,,,,,,95,,,,,,,,73,,,,,,,,63,,,,,,,17.85057,"2025/01/25 08:45:08",6121.06922,6157.28,,27,,,,42,,,,,,,,,,,,,,,,,,,448,342,601,183.578353,13.00012,14.00012,10.00012,33,,,81.20329,6238.48329,3994.16744,3527.81898,2367.77539,3674.52389,319.64355,3242.73343,285.08555,2233.39159,134.3838,0,0,0,3674.02389,319.64355,53.06,0,133,21.00012,,119,138,0,91.99988
D,DISPATCH,REGIONSUM,8,"2025/01/25 08:50:00",1,QLD1,20250125058,0,5640.94,11362.47446,894,-2,6475.21,588,246.27,0,,,93,,,,,,,,80,,,,,,,,54,,,,,,,,90,,,,,,,,228.47,,,,,,,,165,,,,,,,-17.85927,"2025/01/25 08:45:08",6269.10018,6246.05,,25,,,,47,,,,,,,,,,,,,,,,,,,388,480.333333,317,432.987161,197.157895,202.421053,202.421053,183,,,51,6297.05,2799.10546,2415.86016,139.63298,2338.55572,460.54974,1955.31042,460.54974,139.63298,0,0,1,0,2311.92472,460.54974,0,0,159,106,,406,346,0,100
D,DISPATCH,REGIONSUM,8,"2025/01/25 08:55:00",1,NSW1,20250125059,0,5298.49,15687.94737,784,-30,6511.31,746,466.82,0,,,15,,,,,,,,20,,,,,,,,19,,,,,,,,68,,,,,,,,46,,,,,,,,36,,,,,,,16.69505,"2025/01/25 08:50:07",6110.5067,6077.66,,8,,,,72,,,,,,,,,,,,,,,,,,,477,371,640,249.553399,20.00012,21.00012,16.00012,9,,,86.12329,6163.78329,3989.94737,3438.4603,2374.00866,3678.47566,311.47171,3167.43659,271.02371,2250.08366,123.925,0,0,0,3678.47566,311.47171,30,0,122,34.00012,,119,138,0,80.99988
D,DISPATCH,REGIONSUM,8,"2025/01/25 08:50:00",1,SA1,20250125058,0,887.76,2204.61479,401,-10,690.3,8,-205.46,0,,,72,,,,,,,,94,,,,,,,,92,,,,,,,,102,,,,,,,,102,,,,,,,,103,,,,,,,6.13374,"2025/01/25 08:45:08",902.5093,902.14,,25,,,,0,,,,,,,,,,,,,,,,,,,293,292,237,113.48,278,280,280,108,,,0,902.14,770.61479,608.29652,32.43373,366.69281,403.92198,260.77273,347.52379,31.43373,1,0,0,0,366.69281,403.92198,32,7,283,269,,401,151,0,8
D,DISPATCH,REGIONSUM,8,"2025/01/25 08:50:00",1,TAS1,20250125058,0,1024.25,1943.8611,0,0,598.69,0,-425.56,0,,,0,,,,,,,,30.18,,,,,,,,0,,,,,,,,5,,,,,,,,45.27,,,,,,,,45.27,,,,,,,3.39303,"2025/01/25 08:45:08",1020.8548,1024.25,,50,,,,50,,,,,,,,,,,,,,,,,,,194.46383,242.88005,158.37257,175.843269,85.65773,136.294097,96.910465,105.45059,,,26.47912,1050.72912,181.8611,181.8611,0,0,181.8611,0,181.8611,0,0,0,0,0,0,181.8611,0,0,4,0,,0,0,0,0
D,DISPATCH,REGIONSUM,8,"2025/01/25 08:50:00",1,VIC1,20250125058,0,3491.11,9179.7768,670,-15,3479.32,1.16,-12.96,0,,,98.11,,,,,,,,176.98,,,,,,,,113.83,,,,,,,,189.69,,,,,,,,165,,,,,,,,111.83,,,,,,,-9.17914,"2025/01/25 08:45:08",3557.50283,3519.54,,83,,,,81,,,,,,,,,,,,,,,,,,,745,739,699,273.28912,313.810882,316.810882,316.810882,519.83588,,,7.705,3527.245,981.7768,978.06884,459.60833,965.0628,16.714,961.35484,16.714,459.60833,0,0,0,0,965.0628,16.714,53,2,217,220.83588,,670,270,0,1.16412
D,DISPATCH,REGIONSUM,8,"2025/01/25 08:55:00",1,QLD1,20250125059,0,5635.01,11399.63412,851,-4,6365.2,560,170.19,0,,,93,,,,,,,,75,,,,,,,,50,,,,,,,,59,,,,,,,,224,,,,,,,,175,,,,,,,-8.6874,"2025/01/25 08:50:07",6261.85482,6211.68,,36,,,,23,,,,,,,,,,,,,,,,,,,389,503.222222,294,459.966868,245.578947,248.210526,248.210526,168,,,51,6262.68,2826.26512,2305.9011,74.37692,2368.14933,458.11579,1847.78531,458.11579,74.37692,0,0,1,0,2341.51833,458.11579,5.16,0,137,104,,363,356,0,72
D,DISPATCH,REGIONSUM,8,"2025/01/25 08:55:00",1,SA1,20250125059,0,865.84,2216.87181,396,-10,767.56,2,-100.28,0,,,53,,,,,,,,77,,,,,,,,75,,,,,,,,91,,,,,,,,92,,,,,,,,87,,,,,,,10.31927,"2025/01/25 08:50:07",892.24477,874.49,,36,,,,16,,,,,,,,,,,,,,,,,,,290,290,233,123.736,262,264,264,127,,,0,874.49,787.87181,685.56181,91,375.52399,412.34782,323.03599,362.52582,90,1,0,0,0,375.52399,412.34782,50,7,280,256,,396,146,0,2
D,DISPATCH,REGIONSUM,8,"2025/01/25 08:55:00",1,TAS1,20250125059,0,1023.72,1961.70624,0,-1,597.42,0,-426.3,0,,,0,,,,,,,,38.58,,,,,,,,0,,,,,,,,5,,,,,,,,49.72,,,,,,,,49.72,,,,,,,6.32975,"2025/01/25 08:50:07",1018.38721,1023.72,,50,,,,50,,,,,,,,,,,,,,,,,,,194.46383,261.703112,177.28442,189.387673,67.330783,117.382247,77.935365,78.13535,,,30.02254,1053.74254,199.70624,199.70624,0,0,199.70624,0,199.70624,0,0,0,0,0,0,199.70624,0,0,4,0,,0,0,0,0
D,DISPATCH,REGIONSUM,8,"2025/01/25 08:55:00",1,VIC1,20250125059,0,3412.1,9172.58654,670,-23,3405.33,21,-27.77,0,,,106.65,,,,,,,,178.98,,,,,,,,122.64,,,,,,,,185.47,,,,,,,,128.66,,,,,,,,87.44,,,,,,,-13.72014,"2025/01/25 08:50:07",3508.74315,3459.27,,80,,,,59,,,,,,,,,,,,,,,,,,,763,759,717,353.75,314.975002,317.975002,317.975002,498,,,13.595,3472.865,978.58654,914.45501,469.94375,964.98954,13.597,900.85801,13.597,469.94375,0,0,0,0,964.98954,13.597,54,2,235,222,,670,279,0,21
D,DISPATCH,REGIONSUM,8,"2025/01/25 09:00:00",1,NSW1,20250125060,0,5239.65,15650.10082,784,-33,6481.24,732,509.59,0,,,3,,,,,,,,8,,,,,,,,7,,,,,,,,109,,,,,,,,61.67,,,,,,,,69.67,,,,,,,24.16896,"2025/01/25 08:55:06",6023.59722,6001.29,,31,,,,46,,,,,,,,,,,,,,,,,,,526,420,689,207.845913,11.00012,12.00012,7.00012,35,,,85.61229,6086.90229,3952.10082,3404.23908,2250.58595,3664.64827,287.45255,3153.44153,250.79755,2143.40295,107.183,0,0,0,3664.64827,287.45255,23,0,171,21.00012,,119,138,0,66.99988
D,DISPATCH,REGIONSUM,8,"2025/01/25 09:00:00",1,QLD1,20250125060,0,5612.69,11332.27725,859,-6,6270.63,572,85.94,0,,,93,,,,,,,,77,,,,,,,,53,,,,,,,,40.11,,,,,,,,212,,,,,,,,165,,,,,,,-8.69659,"2025/01/25 08:55:06",6210.2717,6201.24,,31,,,,31,,,,,,,,,,,,,,,,,,,428,553.222222,337,483.962589,275.77193,279.280702,251.280702,164,,,50.7,6251.94,2746.90825,2211.23483,57.31166,2294.49328,452.41497,1758.81986,452.41497,57.31166,0,0,1,0,2267.86228,452.41497,0,0,159,126,,371,368,0,84
D,DISPATCH,REGIONSUM,8,"2025/01/25 09:00:00",1,SA1,20250125060,0,752.68,2221.91606,400,-15,722.13,7,-37.55,0,,,75,,,,,,,,93.89,,,,,,,,75,,,,,,,,81,,,,,,,,36,,,,,,,,59,,,,,,,0.21908,"2025/01/25 08:55:06",787.31898,767.15,,31,,,,24.52,,,,,,,,,,,,,,,,,,,282.475,281.475,222.475,123.605,262,264,264,126,,,0,767.15,788.91606,640.13183,35,395.39059,393.52547,281.69935,358.43248,34,1,0,0,0,395.39059,393.52547,35,7,273.475,256,,400,150,0,7
D,DISPATCH,REGIONSUM,8,"2025/01/25 09:00:00",1,TAS1,20250125060,0,1013.49,1966.25553,0,-1,588.03,0,-425.46,0,,,0,,,,,,,,57.32,,,,,,,,0,,,,,,,,0,,,,,,,,53.04,,,,,,,,53.04,,,,,,,7.05615,"2025/01/25 08:55:06",1007.43091,1013.49,,50,,,,50,,,,,,,,,,,,,,,,,,,194.46383,275.477817,191.1241,199.222684,53.919134,103.542567,64.049398,50,,,30.53901,1044.02901,204.25553,204.25553,0,0,204.25553,0,204.25553,0,0,0,0,0,0,204.25553,0,0,4,0,,0,0,0,0
D,DISPATCH,REGIONSUM,8,"2025/01/25 09:00:00",1,VIC1,20250125060,0,3482.71,9211.79931,670,-19,3446.88,17,-52.84,0,,,97.61,,,,,,,,154,,,,,,,,131.19,,,,,,,,143,,,,,,,,142,,,,,,,,87,,,,,,,-14.13301,"2025/01/25 08:55:06",3577.56419,3525.74,,67,,,,68.47,,,,,,,,,,,,,,,,,,,825,819,779,366.59375,290,293,293,502,,,15.69,3541.43,1023.26265,956.00158,466.745,1011.84065,11.422,944.83958,11.162,466.745,0,0,0,0,1011.37731,11.422,79.85,2,274,222,,670,276,0,17
D,DISPATCH,REGIONSUM,8,"2025/01/25 09:05:00",1,NSW1,20250125061,0,5223.91,15673.86424,833,-37,6397.9,780.99,393,0,,,1,,,,,,,,7,,,,,,,,7,,,,,,,,106.01,,,,,,,,86.06,,,,,,,,58.93,,,,,,,30.0012,"2025/01/25 09:00:07",5994.03052,6032.5,,35.01,,,,51,,,,,,,,,,,,,,,,,,,533,427,696,212.874366,7.00012,7.00012,3.00012,35.01,,,83.90329,6116.40329,3980.28924,3339.3918,2178.415,3690.35487,289.93437,3093.59743,245.79437,2065.7935,112.6215,0,0,0,3689.92987,289.93437,22,0,178,21.00012,,124,138,0,71.98988
D,DISPATCH,REGIONSUM,8,"2025/01/25 09:05:00",1,QLD1,20250125061,0,5554.32,11366.05241,864,-10,6315.83,581,180.51,0,,,138,,,,,,,,79,,,,,,,,53,,,,,,,,37,,,,,,,,175,,,,,,,,175,,,,,,,3.78938,"2025/01/25 09:00:07",6151.54202,6151.41,,31,,,,47,,,,,,,,,,,,,,,,,,,428,556.333333,357,512.962589,219.86075,223.369522,195.369522,160,,,50.9,6202.31,2784.80941,2255.73834,118,2348.22065,436.58876,1819.14958,436.58876,118,0,0,1,0,2321.46365,436.58876,0,0,159,126,,376,369,0,93
D,DISPATCH,REGIONSUM,8,"2025/01/25 09:05:00",1,SA1,20250125061,0,700.59,2180.21233,396,-20,673.45,2,-29.14,0,,,45,,,,,,,,69,,,,,,,,67,,,,,,,,48,,,,,,,,68,,,,,,,,51,,,,,,,-6.53398,"2025/01/25 09:00:07",742.54285,710.12,,46.99,,,,0,,,,,,,,,,,,,,,,,,,289,287,227,128.369,255.01,257.01,257.01,132.99,,,0,710.12,755.21233,591.45334,35,413.45362,341.75871,284.20863,307.24471,34,1,0,0,0,413.45362,341.75871,33,7,280,249.01,,396,146,0,2
D,DISPATCH,REGIONSUM,8,"2025/01/25 09:05:00",1,TAS1,20250125061,0,1013.82,1956.64925,0,-2,587.77,0,-426.04,0,,,0,,,,,,,,52.09,,,,,,,,0,,,,,,,,0,,,,,,,,53.03,,,,,,,,53.03,,,,,,,10.25497,"2025/01/25 09:00:07",1005.56348,1013.82,,50,,,,50,,,,,,,,,,,,,,,,,,,194.46383,266.271921,181.87478,152.617319,62.882393,106.791887,61.329652,64.56158,,,30.84863,1044.66863,194.64925,194.64925,0,0,194.64925,0,194.64925,0,0,0,0,0,0,194.64925,0,0,4,0,,0,0,0,0
D,DISPATCH,REGIONSUM,8,"2025/01/25 09:05:00",1,VIC1,20250125061,0,3444.81,9166.0495,670,-13,3418.18,15,-41.63,0,,,91,,,,,,,,180.98,,,,,,,,138.44,,,,,,,,156,,,,,,,,96,,,,,,,,96,,,,,,,-12.83902,"2025/01/25 09:00:07",3519.80838,3485.28,,47,,,,72,,,,,,,,,,,,,,,,,,,805,809,762,289.6875,316.975002,319.975002,319.975002,502,,,13.305,3498.585,998.0495,927.30222,165.36668,986.7008,11.3487,918.55822,8.744,165.36668,0,0,0,0,986.7008,11.3487,83.78,2,277,224,,670,261,0,15
D,DISPATCH,REGIONSUM,8,"2025/01/25 09:10:00",1,NSW1,20250125062,0,5308.86,15655.29715,833,-23,6359.72,792,258.86,0,,,3,,,,,,,,7,,,,,,,,7,,,,,,,,76,,,,,,,,52,,,,,,,,51,,,,,,,21.63512,"2025/01/25 09:05:12",6067.06742,6128.13,,24,,,,51,,,,,,,,,,,,,,,,,,,488,382,651,224.076328,7.00012,7.00012,3.00012,24,,,84.10429,6212.23429,3961.79715,3317.96559,2156.16513,3686.68972,275.10743,3071.37516,246.59043,2041.15523,115.0099,0,0,0,3686.18972,275.10743,50,0,133,21.00012,,124,138,0,82.99988
D,DISPATCH,REGIONSUM,8,"2025/01/25 09:10:00",1,QLD1,20250125062,0,5529.04,11433.51799,859,-11,6390.52,569,292.48,0,,,138,,,,,,,,75,,,,,,,,52,,,,,,,,46.38,,,,,,,,175,,,,,,,,175,,,,,,,-8.72739,"2025/01/25 09:05:12",6143.46899,6114.18,,35,,,,34,,,,,,,,,,,,,,,,,,,428,558.222222,357,505.962589,217.654947,220.286526,192.286526,167,,,50.9,6165.08,2858.42099,2329.84723,110.15333,2436.40875,422.01224,1907.83499,422.01224,110.15333,0,0,1,0,2409.50575,422.01224,0,0,159,126,,371,363,0,81
D,DISPATCH,REGIONSUM,8,"2025/01/25 09:10:00",1,SA1,20250125062,0,708.07,2137.58973,397,-21,614.71,5,-98.35,0,,,52,,,,,,,,77,,,,,,,,75,,,,,,,,94,,,,,,,,87,,,,,,,,61.04,,,,,,,2.25243,"2025/01/25 09:05:12",736.8501,719.72,,44,,,,11,,,,,,,,,,,,,,,,,,,292,290,228,115.384,261,263,263,125,,,0,719.72,711.58973,532.71323,35,416.483,295.10673,279.898,252.81523,34,1,0,0,0,416.483,295.10673,35,7,282,255,,397,147,0,5
D,DISPATCH,REGIONSUM,8,"2025/01/25 09:15:00",1,QLD1,20250125063,0,5567.52,11417.4382,860,-9,6692.53,563,562.01,0,,,46,,,,,,,,78,,,,,,,,53,,,,,,,,39.85,,,,,,,,175,,,,,,,,175,,,,,,,0,"2025/01/25 09:10:09",6159.3658,6151.4,,19.48,,,,44,,,,,,,,,,,,,,,,,,,448,586.333333,357,515.962589,220.77193,224.280702,196.280702,234,,,50.8,6202.2,2841.5852,2587.04415,249.1,2437.13497,404.45023,2182.59392,404.45023,249.1,0,0,1,0,2409.98797,404.45023,0,0,159,128,,372,364,0,75
D,DISPATCH,REGIONSUM,8,"2025/01/25 09:10:00",1,TAS1,20250125062,0,1009.87,1943.28652,0,-3,585.05,0,-424.82,0,,,0,,,,,,,,47.81,,,,,,,,0,,,,,,,,5,,,,,,,,47.94,,,,,,,,47.94,,,,,,,10.05751,"2025/01/25 09:05:12",1002.80835,1009.87,,50,,,,50,,,,,,,,,,,,,,,,,,,196.460579,214.774786,106.86673,82.723208,99.428571,187.447437,136.588565,139.32251,,,29.14161,1039.01161,181.28652,181.28652,0,0,181.28652,0,181.28652,0,0,0,0,0,0,181.28652,0,0,4,0,,0,0,0,0
D,DISPATCH,REGIONSUM,8,"2025/01/25 09:10:00",1,VIC1,20250125062,0,3335.89,9181.44165,670,-17,3396.3,15,45.41,0,,,91,,,,,,,,180.97,,,,,,,,130.47,,,,,,,,98,,,,,,,,87.83,,,,,,,,97,,,,,,,-15.72548,"2025/01/25 09:05:12",3410.78184,3374.41,,57,,,,74,,,,,,,,,,,,,,,,,,,746,752,704,342.4375,316.974815,319.974815,319.974815,502,,,14.895,3389.305,1017.44165,905.05094,164.68949,1005.64365,11.798,894.20694,10.844,164.68949,0,0,0,0,1005.64365,11.798,52.31,2,218,224,,670,265,0,15
D,DISPATCH,REGIONSUM,8,"2025/01/25 09:15:00",1,NSW1,20250125063,0,5243.34,15638.65407,831,-17,6167.81,779,145.47,0,,,3,,,,,,,,7,,,,,,,,7,,,,,,,,75,,,,,,,,55,,,,,,,,54,,,,,,,3.16028,"2025/01/25 09:10:09",6058.48528,6059.75,,0,,,,46,,,,,,,,,,,,,,,,,,,491,385,654,208.570566,42.00012,42.00012,38.00012,35,,,83.41229,6143.16229,3941.15407,3122.39595,1982.71556,3679.08901,262.06506,2887.14589,235.25006,1868.31196,114.4036,0,0,0,3678.58901,262.06506,53,0,136,48.00012,,122,142,0,69.99988
